(9)|(4,(3, 2, 3, 4, 1, 1));(1,(2, 0, 2, 5, 1, 2)),(4,(3, 3, 0, 2, 1, 4)),(4,(4, 2, 2, 4, 0, 4)),(4,(4, 2, 1, 5, 2, 2));(5,(0, 1, 3, 2, 5, 2));(3,(1, 4, 0, 2, 0, 5)),(2,(1, 1, 5, 4, 4, 1)),(5,(3, 2, 1, 1, 2, 0));(2,(1, 4, 5, 5, 5, 2)),(1,(3, 2, 2, 3, 3, 4)),(4,(1, 2, 1, 5, 0, 4)),(5,(3, 4, 4, 1, 5, 1));(3,(1, 0, 2, 4, 4, 4)),(3,(2, 5, 5, 1, 4, 4)),(5,(3, 4, 3, 3, 5, 4)),(3,(0, 1, 0, 3, 4, 5))|56.55
(9)|(2,(3, 2, 5, 5, 0, 4)),(1,(1, 2, 1, 5, 5, 0));(4,(4, 5, 0, 1, 4, 5)),(5,(2, 2, 0, 1, 2, 1)),(5,(4, 0, 2, 5, 5, 0));(5,(1, 2, 5, 1, 5, 4)),(4,(1, 1, 1, 1, 0, 5)),(1,(2, 5, 2, 0, 0, 1));(1,(4, 3, 1, 5, 0, 5)),(1,(2, 4, 2, 1, 3, 5)),(1,(5, 0, 4, 2, 3, 0));(3,(5, 0, 5, 1, 0, 1));(4,(1, 3, 5, 5, 5, 5)),(2,(2, 4, 4, 3, 1, 3)),(3,(2, 0, 2, 1, 3, 0))|56.55
(5)|(3,(3, 5, 3, 3, 5, 4)),(1,(4, 1, 0, 3, 2, 1)),(4,(5, 0, 3, 2, 0, 5)),(4,(0, 5, 0, 1, 2, 4));(5,(4, 0, 0, 1, 4, 2));(5,(2, 4, 1, 4, 4, 4));(3,(1, 3, 5, 0, 0, 1));(2,(4, 4, 4, 0, 4, 0)),(4,(1, 1, 5, 2, 4, 1)),(5,(3, 4, 0, 4, 4, 0));(5,(3, 4, 1, 4, 3, 1)),(3,(3, 1, 2, 5, 2, 5)),(1,(3, 3, 5, 0, 2, 0))|45.00
(6)|(2,(5, 0, 2, 5, 3, 4)),(2,(1, 2, 2, 2, 5, 0)),(3,(5, 5, 3, 4, 3, 3)),(4,(2, 2, 2, 5, 2, 2));(2,(1, 0, 5, 4, 0, 3));(3,(0, 1, 2, 1, 5, 2)),(3,(0, 4, 5, 4, 1, 2));(2,(4, 2, 3, 2, 4, 4)),(3,(5, 3, 1, 4, 2, 1));(3,(3, 3, 5, 2, 0, 5)),(4,(5, 3, 0, 3, 5, 4));(5,(3, 0, 0, 3, 5, 4)),(4,(4, 0, 1, 1, 4, 3)),(3,(3, 1, 3, 2, 3, 0))|48.10
(5)|(3,(2, 5, 5, 4, 5, 4));(1,(3, 4, 5, 1, 5, 3));(4,(5, 5, 2, 2, 1, 1));(5,(4, 3, 3, 0, 3, 4));(5,(3, 0, 0, 5, 3, 3));(5,(1, 1, 2, 4, 5, 3)),(5,(2, 3, 0, 1, 5, 3)),(4,(5, 4, 4, 0, 5, 0))|41.25
(8)|(2,(2, 3, 0, 4, 1, 0)),(4,(4, 2, 0, 2, 2, 4)),(1,(3, 5, 4, 1, 3, 0)),(3,(1, 3, 2, 1, 4, 4));(1,(2, 4, 1, 2, 0, 2));(2,(4, 4, 3, 0, 4, 2)),(3,(2, 0, 3, 4, 1, 1));(5,(2, 5, 2, 2, 0, 3)),(1,(1, 5, 0, 3, 5, 5)),(5,(2, 5, 3, 5, 2, 4));(3,(5, 4, 5, 2, 5, 0));(2,(0, 4, 5, 4, 2, 0)),(3,(3, 3, 2, 1, 1, 3)),(3,(1, 5, 5, 0, 2, 2))|49.00
(6)|(3,(5, 4, 3, 1, 0, 5)),(4,(5, 2, 4, 1, 5, 3));(3,(0, 0, 2, 3, 3, 5));(4,(3, 0, 2, 1, 1, 4));(2,(0, 4, 4, 5, 0, 1)),(2,(0, 0, 1, 4, 2, 4)),(3,(5, 4, 4, 1, 2, 4)),(3,(5, 3, 3, 1, 4, 4));(4,(1, 0, 3, 4, 4, 1));(3,(2, 2, 5, 3, 4, 5)),(1,(4, 0, 4, 4, 0, 2)),(5,(0, 5, 4, 2, 1, 3)),(4,(2, 0, 5, 3, 1, 5))|44.20
(9)|(4,(5, 5, 0, 1, 0, 1)),(3,(4, 3, 5, 4, 5, 1)),(3,(4, 5, 2, 4, 5, 5)),(4,(0, 5, 4, 0, 1, 5));(3,(0, 2, 3, 2, 2, 0)),(4,(3, 1, 4, 2, 1, 5)),(4,(2, 4, 5, 3, 3, 5));(5,(0, 5, 5, 5, 2, 3)),(3,(5, 1, 2, 4, 2, 1)),(1,(2, 3, 3, 4, 4, 1));(4,(2, 4, 4, 5, 5, 2)),(1,(0, 2, 0, 3, 5, 2)),(4,(4, 1, 3, 3, 2, 1));(5,(5, 3, 2, 4, 3, 1));(3,(2, 1, 5, 4, 1, 5)),(5,(2, 0, 4, 3, 4, 3))|59.45
(3)|(4,(2, 4, 0, 3, 3, 4)),(1,(0, 4, 3, 0, 5, 4));(1,(5, 3, 0, 1, 3, 3)),(4,(0, 4, 3, 3, 4, 5)),(1,(4, 5, 2, 0, 0, 4));(3,(0, 0, 2, 5, 5, 1)),(5,(2, 0, 1, 2, 5, 3));(4,(4, 0, 4, 4, 2, 2)),(3,(2, 4, 3, 4, 5, 1)),(4,(0, 4, 2, 1, 4, 0));(5,(2, 1, 1, 5, 5, 2)),(4,(4, 1, 3, 4, 4, 3)),(1,(3, 4, 0, 3, 1, 5)),(4,(0, 2, 0, 5, 0, 5));(4,(5, 4, 0, 4, 0, 5)),(5,(3, 2, 2, 3, 2, 5)),(2,(3, 5, 3, 0, 2, 3)),(1,(3, 3, 4, 3, 5, 1))|42.55
(6)|(1,(3, 2, 5, 2, 4, 5)),(1,(0, 0, 5, 3, 4, 0)),(3,(3, 2, 1, 3, 1, 3));(1,(2, 0, 0, 1, 4, 3)),(2,(0, 1, 4, 3, 5, 0));(3,(3, 2, 3, 3, 2, 1));(1,(0, 2, 4, 2, 1, 0));(5,(1, 2, 2, 5, 2, 5)),(4,(1, 4, 4, 2, 0, 3));(5,(0, 5, 0, 3, 0, 3)),(2,(4, 1, 2, 5, 3, 5)),(3,(4, 3, 5, 4, 2, 2)),(5,(4, 2, 2, 4, 3, 1))|44.20
(3)|(3,(2, 5, 2, 0, 5, 0)),(1,(5, 3, 0, 1, 1, 3)),(2,(3, 4, 0, 2, 2, 3)),(2,(0, 4, 2, 4, 2, 2));(5,(1, 0, 5, 4, 4, 2));(4,(1, 3, 5, 1, 0, 1)),(5,(4, 5, 2, 5, 4, 1));(2,(3, 5, 5, 0, 5, 2)),(4,(3, 4, 2, 3, 2, 3)),(5,(0, 4, 0, 0, 1, 3));(2,(2, 2, 4, 4, 2, 1));(1,(3, 4, 2, 0, 2, 2)),(5,(1, 2, 5, 3, 5, 3)),(3,(4, 3, 4, 2, 0, 2))|40.25
(2)|(3,(5, 5, 0, 4, 2, 3));(5,(3, 5, 5, 3, 4, 3));(3,(1, 2, 0, 3, 5, 3)),(4,(3, 0, 0, 5, 3, 2)),(2,(2, 2, 2, 4, 4, 2));(3,(1, 3, 2, 1, 0, 3)),(3,(0, 0, 0, 0, 1, 1)),(4,(0, 1, 2, 2, 1, 5));(4,(0, 1, 1, 4, 0, 2)),(2,(3, 1, 3, 5, 1, 3)),(5,(4, 2, 3, 5, 0, 1)),(2,(5, 2, 3, 2, 1, 4));(4,(3, 5, 5, 3, 5, 3)),(2,(3, 0, 1, 1, 1, 4)),(2,(5, 4, 1, 5, 4, 1))|42.90
(6)|(1,(4, 0, 4, 0, 1, 0)),(3,(1, 5, 4, 3, 2, 2)),(4,(1, 1, 3, 1, 1, 5)),(4,(4, 4, 5, 2, 0, 3));(4,(3, 1, 0, 3, 4, 5)),(1,(1, 4, 1, 0, 5, 3));(3,(1, 5, 2, 1, 1, 2)),(2,(1, 1, 0, 3, 5, 5));(3,(1, 3, 4, 2, 4, 4)),(2,(2, 1, 2, 1, 4, 4));(2,(3, 4, 3, 2, 1, 3)),(2,(3, 0, 4, 3, 1, 4)),(5,(2, 3, 1, 2, 2, 5)),(1,(5, 2, 5, 1, 4, 4));(3,(2, 2, 4, 5, 3, 2)),(4,(5, 5, 4, 5, 0, 2)),(5,(2, 5, 4, 4, 5, 1)),(5,(3, 3, 5, 0, 0, 1))|50.70
(4)|(5,(3, 1, 1, 0, 0, 2)),(3,(4, 4, 1, 1, 2, 4)),(5,(1, 4, 2, 5, 3, 0));(5,(4, 1, 2, 4, 4, 0)),(3,(4, 5, 2, 3, 4, 4));(2,(2, 2, 5, 1, 0, 5)),(1,(0, 1, 0, 0, 0, 0));(3,(1, 0, 2, 3, 0, 2)),(2,(4, 1, 4, 1, 0, 2));(4,(3, 4, 0, 5, 2, 0)),(1,(0, 4, 0, 2, 0, 2)),(1,(3, 3, 2, 2, 1, 1)),(5,(3, 3, 1, 2, 4, 4));(4,(3, 5, 0, 1, 2, 0)),(4,(3, 5, 2, 3, 5, 5))|45.60
(2)|(5,(4, 2, 4, 4, 3, 3)),(4,(5, 0, 5, 5, 0, 1));(4,(4, 2, 1, 4, 5, 3)),(3,(1, 0, 1, 4, 1, 1)),(2,(4, 0, 4, 2, 5, 3));(2,(2, 4, 2, 2, 1, 1)),(3,(1, 3, 4, 5, 1, 5)),(1,(0, 3, 0, 2, 0, 4));(2,(1, 3, 5, 1, 0, 1));(4,(0, 0, 1, 5, 4, 1)),(5,(4, 3, 1, 0, 0, 4)),(5,(5, 3, 3, 0, 3, 2));(4,(2, 3, 4, 5, 3, 4)),(2,(4, 4, 4, 3, 2, 3))|38.50
(9)|(2,(3, 1, 4, 5, 3, 5)),(3,(2, 2, 5, 4, 4, 0)),(4,(0, 5, 0, 3, 1, 5));(4,(4, 1, 1, 1, 3, 0)),(4,(3, 4, 3, 2, 2, 3));(4,(0, 2, 2, 3, 2, 5)),(4,(4, 2, 3, 0, 1, 3)),(3,(5, 2, 5, 4, 1, 1)),(2,(1, 0, 1, 2, 1, 1));(4,(0, 2, 1, 1, 3, 4)),(1,(4, 5, 5, 3, 1, 2)),(3,(4, 1, 2, 2, 3, 0));(1,(5, 3, 1, 1, 0, 2)),(4,(0, 1, 3, 2, 4, 2)),(1,(1, 5, 4, 0, 0, 3)),(1,(1, 1, 2, 3, 2, 4));(2,(0, 1, 5, 3, 2, 2)),(5,(1, 0, 4, 1, 2, 0)),(4,(0, 1, 4, 4, 5, 2)),(3,(1, 4, 5, 0, 4, 3))|59.45
(2)|(2,(0, 5, 5, 4, 1, 0)),(5,(3, 3, 2, 0, 1, 5));(4,(1, 4, 2, 5, 0, 4)),(4,(1, 2, 1, 5, 2, 1)),(3,(5, 1, 3, 1, 3, 1));(5,(4, 1, 5, 5, 0, 5)),(2,(1, 2, 2, 4, 4, 5)),(2,(1, 3, 0, 3, 4, 5)),(5,(3, 4, 0, 1, 0, 4));(2,(4, 2, 3, 4, 3, 1)),(5,(0, 0, 1, 3, 0, 1)),(1,(2, 1, 5, 3, 0, 3));(2,(2, 5, 0, 2, 1, 5)),(5,(5, 0, 2, 2, 4, 0)),(1,(3, 4, 4, 5, 1, 2)),(4,(3, 0, 3, 0, 5, 3));(1,(3, 3, 2, 1, 5, 1)),(2,(0, 2, 3, 0, 3, 4)),(4,(0, 1, 3, 0, 4, 1)),(3,(1, 4, 3, 3, 0, 0))|44.00
(8)|(3,(3, 1, 2, 5, 1, 0)),(2,(4, 1, 3, 3, 4, 2)),(5,(2, 3, 2, 3, 4, 0)),(4,(4, 0, 4, 0, 2, 2));(2,(4, 0, 1, 4, 1, 1)),(5,(1, 4, 5, 2, 3, 2)),(2,(0, 3, 3, 2, 0, 3)),(2,(4, 0, 0, 4, 4, 3));(2,(5, 1, 5, 2, 0, 3)),(5,(3, 2, 4, 1, 1, 1)),(2,(1, 0, 5, 4, 3, 3)),(1,(4, 2, 4, 3, 2, 5));(5,(1, 2, 1, 3, 3, 2));(3,(1, 2, 0, 2, 3, 3)),(4,(1, 0, 1, 0, 2, 0)),(2,(3, 1, 0, 5, 4, 0)),(2,(3, 4, 2, 5, 1, 1));(5,(5, 0, 0, 0, 0, 0))|53.20
(8)|(3,(0, 1, 4, 1, 3, 0)),(3,(4, 1, 0, 1, 4, 4)),(2,(5, 3, 2, 4, 1, 1)),(5,(0, 1, 0, 0, 1, 3));(5,(4, 3, 0, 3, 2, 3)),(2,(4, 4, 0, 3, 2, 4)),(3,(3, 4, 1, 1, 1, 5));(1,(2, 4, 2, 1, 2, 4)),(1,(0, 5, 2, 5, 3, 3));(3,(4, 1, 5, 4, 3, 4)),(2,(1, 1, 3, 1, 4, 5)),(3,(0, 4, 3, 1, 3, 3)),(4,(5, 1, 4, 0, 5, 1));(1,(2, 4, 4, 1, 5, 4));(3,(2, 5, 5, 0, 1, 1)),(5,(3, 5, 5, 4, 2, 2)),(3,(2, 2, 3, 0, 5, 0)),(5,(0, 4, 1, 4, 1, 2))|54.60
(5)|(4,(0, 0, 2, 4, 2, 0)),(1,(5, 1, 0, 1, 4, 2));(1,(3, 0, 2, 2, 3, 3)),(5,(0, 3, 4, 5, 3, 3)),(5,(4, 4, 2, 5, 0, 1)),(1,(2, 3, 2, 0, 3, 0));(4,(1, 3, 5, 5, 1, 4)),(4,(1, 0, 5, 4, 3, 1));(1,(1, 2, 5, 2, 5, 5)),(5,(0, 1, 3, 1, 2, 1)),(2,(1, 1, 5, 1, 3, 0)),(5,(2, 1, 2, 0, 3, 4));(2,(1, 1, 2, 3, 5, 4)),(2,(3, 3, 4, 4, 3, 1)),(2,(5, 5, 0, 5, 1, 4));(5,(0, 4, 0, 5, 4, 4)),(4,(3, 5, 3, 5, 2, 5)),(3,(1, 5, 5, 5, 3, 0))|51.25
(4)|(3,(1, 5, 1, 1, 2, 5)),(2,(4, 5, 5, 1, 2, 3));(2,(0, 0, 0, 3, 3, 3)),(1,(4, 2, 1, 5, 1, 3));(3,(2, 5, 2, 2, 1, 5)),(4,(3, 4, 5, 4, 4, 4)),(4,(1, 2, 4, 5, 2, 1));(3,(0, 2, 5, 2, 3, 1));(3,(5, 4, 3, 0, 2, 0)),(5,(0, 5, 5, 2, 4, 1)),(1,(0, 4, 3, 5, 1, 2)),(1,(5, 0, 3, 0, 5, 4));(2,(3, 1, 0, 2, 4, 3)),(1,(4, 5, 0, 1, 2, 0)),(3,(4, 1, 0, 0, 0, 4)),(5,(0, 4, 0, 3, 5, 0))|48.00
(2)|(3,(4, 0, 3, 4, 5, 0));(2,(1, 2, 1, 3, 2, 4)),(2,(4, 3, 4, 5, 2, 0));(4,(0, 5, 3, 4, 3, 1));(1,(3, 4, 3, 2, 3, 5)),(4,(4, 5, 5, 2, 2, 3));(4,(1, 5, 3, 0, 3, 1)),(2,(3, 1, 3, 3, 1, 2)),(1,(4, 0, 3, 0, 0, 4));(4,(2, 5, 2, 1, 0, 5))|34.10
(3)|(5,(2, 3, 1, 0, 5, 4));(5,(5, 3, 1, 0, 3, 0));(2,(0, 2, 5, 1, 3, 5)),(4,(4, 0, 1, 0, 4, 1)),(1,(4, 0, 3, 5, 2, 1)),(1,(2, 5, 2, 1, 3, 4));(5,(4, 4, 5, 2, 4, 1)),(5,(2, 2, 1, 3, 5, 3)),(3,(1, 0, 1, 5, 0, 3));(1,(0, 3, 3, 4, 4, 3));(5,(4, 1, 4, 0, 4, 5)),(5,(3, 4, 0, 1, 2, 2)),(2,(5, 5, 5, 2, 0, 2)),(2,(0, 3, 1, 4, 3, 1))|39.10
(7)|(5,(4, 3, 4, 4, 0, 2));(1,(3, 5, 5, 2, 5, 4)),(5,(4, 3, 3, 3, 2, 2));(2,(3, 5, 4, 4, 1, 1)),(5,(5, 5, 1, 4, 2, 4)),(3,(3, 3, 2, 5, 0, 5));(1,(0, 5, 4, 2, 3, 4));(4,(5, 5, 1, 3, 0, 0)),(1,(0, 4, 0, 2, 3, 3)),(5,(5, 0, 4, 2, 0, 3)),(2,(4, 5, 5, 3, 1, 3));(2,(4, 3, 3, 3, 5, 5)),(5,(4, 1, 0, 0, 2, 1))|49.95
(4)|(1,(5, 3, 1, 3, 4, 5)),(3,(5, 0, 0, 5, 0, 1));(1,(1, 4, 1, 3, 1, 3)),(4,(1, 5, 3, 4, 2, 4)),(2,(1, 5, 0, 2, 2, 2));(5,(3, 5, 1, 4, 0, 1)),(1,(3, 5, 2, 4, 3, 5)),(1,(4, 2, 2, 5, 3, 0));(1,(4, 0, 4, 1, 2, 5)),(4,(4, 3, 0, 2, 3, 2)),(5,(5, 3, 0, 3, 1, 4));(2,(5, 1, 5, 0, 2, 0));(2,(0, 5, 5, 4, 5, 3))|42.00
(7)|(5,(2, 5, 4, 1, 5, 0)),(3,(5, 4, 3, 1, 5, 4));(4,(3, 2, 5, 4, 4, 4));(2,(5, 4, 2, 5, 4, 0)),(2,(0, 2, 4, 1, 1, 0));(5,(2, 5, 5, 3, 3, 4)),(4,(3, 1, 3, 5, 5, 2));(2,(1, 3, 2, 5, 1, 2)),(4,(0, 0, 2, 3, 0, 3)),(4,(5, 2, 2, 3, 4, 5)),(4,(0, 2, 2, 5, 2, 4));(3,(5, 2, 3, 2, 0, 5)),(5,(3, 5, 0, 3, 4, 0)),(5,(5, 4, 1, 2, 2, 2)),(4,(1, 1, 3, 1, 5, 4))|49.95
(5)|(3,(2, 5, 1, 5, 2, 1)),(1,(3, 2, 2, 5, 1, 0)),(1,(2, 5, 0, 1, 2, 4)),(3,(0, 2, 2, 5, 0, 1));(3,(5, 4, 4, 4, 2, 3)),(5,(5, 1, 4, 2, 2, 1));(5,(0, 5, 1, 5, 4, 2));(5,(2, 3, 3, 1, 3, 0));(2,(5, 5, 0, 4, 1, 5)),(1,(2, 4, 2, 0, 0, 4)),(1,(3, 2, 1, 0, 2, 3));(1,(2, 5, 0, 0, 4, 1)),(1,(2, 5, 4, 4, 0, 5))|43.75
(0)|(3,(4, 3, 1, 5, 5, 2)),(5,(4, 5, 3, 5, 5, 1));(2,(0, 0, 2, 5, 1, 1)),(3,(5, 4, 1, 3, 1, 3)),(4,(3, 1, 4, 2, 5, 1)),(5,(4, 1, 3, 1, 1, 1));(4,(5, 0, 2, 2, 3, 0)),(4,(0, 3, 0, 1, 3, 3)),(1,(1, 2, 2, 4, 0, 0));(2,(3, 3, 1, 1, 1, 3)),(3,(4, 3, 0, 4, 3, 1));(5,(4, 3, 1, 2, 1, 3)),(3,(3, 0, 2, 0, 4, 1)),(1,(2, 1, 2, 5, 0, 3));(1,(5, 0, 4, 2, 4, 3)),(4,(2, 2, 4, 0, 4, 0)),(2,(0, 4, 2, 5, 5, 2)),(2,(1, 3, 2, 5, 5, 3))|41.00
(7)|(1,(1, 1, 1, 1, 5, 2)),(2,(4, 0, 3, 0, 3, 5)),(1,(3, 0, 4, 1, 4, 4));(1,(5, 4, 2, 4, 5, 0));(4,(5, 1, 1, 4, 4, 3)),(1,(5, 0, 5, 1, 2, 1)),(4,(4, 3, 3, 4, 0, 1)),(4,(1, 1, 4, 4, 1, 3));(5,(3, 3, 3, 4, 3, 3)),(2,(0, 0, 5, 1, 4, 3)),(3,(0, 1, 3, 1, 2, 1)),(3,(1, 4, 4, 1, 5, 0));(4,(0, 2, 0, 4, 4, 5)),(3,(4, 5, 4, 1, 3, 2));(1,(4, 3, 5, 3, 3, 5))|51.30
(9)|(4,(5, 3, 3, 5, 2, 2)),(3,(5, 3, 5, 3, 5, 2)),(2,(2, 2, 1, 4, 3, 3)),(3,(4, 2, 0, 2, 0, 4));(1,(0, 3, 0, 2, 0, 2));(1,(3, 1, 4, 5, 4, 1)),(2,(0, 4, 4, 0, 1, 5)),(3,(5, 0, 3, 0, 3, 4));(1,(5, 1, 2, 4, 0, 5)),(5,(5, 1, 5, 2, 4, 4));(2,(3, 1, 1, 1, 5, 0)),(3,(4, 1, 0, 3, 0, 0)),(2,(2, 1, 3, 4, 4, 5)),(3,(0, 0, 5, 0, 0, 2));(3,(1, 2, 2, 4, 4, 1)),(5,(4, 5, 0, 3, 3, 2)),(3,(5, 5, 0, 2, 2, 2))|58.00
(2)|(5,(3, 3, 3, 3, 2, 1)),(2,(0, 1, 3, 0, 4, 0)),(5,(0, 5, 4, 3, 0, 1));(4,(1, 5, 1, 4, 4, 0)),(4,(1, 2, 5, 4, 1, 4)),(3,(5, 0, 1, 0, 2, 3));(5,(0, 1, 2, 5, 0, 2)),(4,(0, 5, 0, 5, 0, 4)),(3,(0, 4, 0, 4, 4, 1)),(4,(4, 0, 0, 0, 4, 2));(2,(5, 1, 2, 3, 3, 4)),(1,(3, 5, 3, 3, 0, 0));(5,(2, 2, 5, 3, 4, 1)),(1,(4, 3, 0, 5, 2, 2)),(1,(1, 5, 4, 0, 3, 1));(5,(0, 4, 4, 2, 4, 1)),(2,(3, 4, 5, 3, 1, 4)),(2,(4, 0, 2, 4, 0, 5))|41.80
(4)|(4,(1, 3, 1, 3, 3, 0));(5,(3, 5, 3, 0, 1, 0)),(2,(5, 0, 5, 2, 3, 1)),(2,(5, 2, 5, 0, 2, 3)),(5,(5, 0, 5, 2, 2, 3));(3,(0, 2, 2, 5, 3, 5));(3,(1, 1, 2, 0, 4, 3)),(3,(3, 3, 1, 1, 1, 2));(5,(0, 1, 1, 0, 5, 4));(4,(2, 1, 4, 2, 1, 2)),(2,(4, 4, 4, 3, 2, 3)),(3,(2, 3, 2, 2, 0, 0)),(1,(5, 1, 0, 2, 2, 3))|39.60
(6)|(5,(0, 4, 0, 3, 4, 2));(4,(1, 2, 1, 4, 0, 2)),(1,(1, 2, 5, 3, 2, 4)),(2,(2, 5, 5, 2, 0, 3)),(1,(1, 5, 0, 2, 4, 1));(3,(0, 1, 5, 2, 5, 0)),(5,(4, 1, 2, 1, 5, 2)),(5,(2, 4, 4, 0, 4, 5));(2,(5, 5, 4, 2, 2, 1));(4,(3, 2, 3, 3, 1, 1)),(3,(1, 5, 3, 0, 5, 1));(4,(4, 1, 1, 2, 2, 4)),(3,(4, 3, 5, 0, 4, 4)),(4,(3, 1, 5, 5, 1, 5))|44.20
(3)|(3,(1, 4, 0, 3, 2, 1)),(4,(0, 2, 1, 5, 0, 0)),(3,(3, 5, 4, 0, 1, 4));(1,(1, 5, 0, 5, 1, 2)),(4,(3, 0, 0, 5, 4, 0));(4,(0, 3, 2, 4, 1, 4)),(5,(4, 4, 5, 0, 3, 3));(2,(2, 0, 4, 3, 2, 3)),(2,(5, 0, 5, 2, 0, 0)),(5,(2, 3, 3, 1, 4, 4)),(1,(5, 4, 2, 3, 2, 4));(3,(4, 0, 0, 2, 1, 4)),(3,(5, 2, 5, 5, 3, 0)),(1,(4, 4, 1, 1, 4, 0));(2,(4, 5, 1, 5, 1, 0)),(3,(2, 4, 3, 1, 3, 3))|41.40
(5)|(2,(4, 2, 0, 0, 3, 1)),(1,(5, 1, 5, 2, 3, 5));(3,(5, 1, 3, 4, 3, 5)),(5,(4, 4, 3, 0, 1, 3)),(1,(4, 5, 1, 3, 1, 4)),(5,(3, 5, 0, 2, 0, 0));(4,(1, 5, 3, 5, 2, 5)),(4,(2, 3, 0, 0, 2, 1)),(5,(0, 3, 3, 3, 2, 5)),(5,(3, 0, 2, 3, 4, 5));(4,(0, 0, 0, 1, 4, 5)),(2,(0, 1, 0, 2, 1, 4)),(2,(2, 2, 1, 2, 1, 4)),(1,(0, 3, 3, 2, 1, 3));(4,(3, 1, 1, 4, 0, 3)),(2,(2, 5, 5, 4, 3, 1));(4,(1, 0, 3, 4, 3, 1)),(4,(2, 2, 3, 3, 2, 1))|48.75
(7)|(1,(2, 3, 1, 4, 5, 0));(5,(4, 5, 2, 5, 1, 4)),(4,(0, 0, 3, 0, 2, 5));(2,(1, 3, 5, 5, 1, 4)),(5,(4, 2, 4, 1, 0, 2)),(3,(2, 2, 1, 4, 2, 1)),(3,(3, 2, 0, 5, 4, 1));(1,(4, 3, 2, 0, 5, 5)),(3,(2, 3, 4, 0, 4, 3)),(2,(0, 2, 3, 2, 0, 1)),(1,(2, 4, 3, 1, 4, 0));(4,(2, 4, 1, 5, 0, 5)),(2,(2, 2, 1, 3, 0, 5));(5,(1, 1, 2, 3, 3, 1)),(1,(2, 0, 4, 0, 0, 0)),(5,(3, 4, 2, 5, 2, 3))|49.95
(4)|(4,(2, 5, 4, 4, 4, 0)),(2,(5, 3, 1, 3, 2, 0));(5,(4, 4, 4, 5, 2, 4)),(3,(3, 2, 3, 0, 4, 5));(4,(2, 0, 3, 2, 4, 2)),(3,(5, 5, 0, 0, 5, 5)),(5,(1, 2, 1, 4, 2, 4));(1,(1, 2, 1, 4, 1, 3)),(4,(5, 5, 2, 0, 1, 2)),(1,(4, 0, 3, 0, 2, 5)),(3,(1, 4, 1, 0, 3, 5));(4,(0, 5, 0, 3, 4, 0)),(5,(1, 1, 0, 2, 2, 5)),(4,(0, 1, 1, 0, 5, 2)),(3,(0, 3, 5, 2, 1, 2));(3,(3, 3, 4, 4, 3, 2)),(1,(3, 2, 4, 3, 5, 5))|48.00
(5)|(1,(5, 4, 5, 5, 0, 4));(3,(2, 3, 3, 2, 0, 1)),(4,(0, 4, 3, 3, 5, 0));(4,(4, 3, 2, 4, 4, 2)),(5,(4, 5, 0, 1, 1, 3));(1,(5, 0, 5, 1, 3, 0)),(3,(2, 4, 4, 0, 2, 2)),(5,(3, 2, 5, 3, 2, 2)),(3,(5, 0, 5, 4, 1, 5));(5,(0, 3, 1, 0, 5, 0)),(5,(2, 2, 0, 1, 1, 3)),(5,(0, 4, 0, 2, 5, 5)),(2,(0, 3, 0, 3, 1, 4));(1,(3, 0, 1, 3, 4, 2))|46.25
(6)|(4,(0, 5, 0, 4, 4, 0)),(4,(2, 0, 2, 3, 2, 5)),(1,(4, 3, 3, 3, 2, 2));(1,(1, 3, 5, 5, 2, 3)),(5,(3, 1, 1, 5, 2, 4)),(2,(0, 5, 2, 4, 1, 3));(2,(0, 4, 5, 4, 0, 4)),(5,(1, 4, 4, 3, 4, 4)),(4,(3, 1, 3, 0, 4, 2));(3,(4, 3, 4, 3, 1, 5)),(2,(1, 1, 5, 1, 0, 2));(4,(1, 2, 2, 2, 1, 0)),(4,(3, 1, 3, 5, 1, 0));(2,(5, 5, 5, 0, 1, 2)),(5,(5, 5, 5, 1, 0, 3)),(2,(3, 2, 0, 5, 4, 5)),(1,(4, 0, 5, 2, 1, 2))|48.10
(5)|(3,(5, 0, 1, 5, 3, 0));(4,(0, 4, 1, 1, 0, 5)),(4,(2, 5, 3, 2, 0, 1)),(1,(3, 1, 0, 1, 4, 5)),(4,(3, 2, 1, 4, 0, 5));(1,(4, 4, 4, 5, 4, 1)),(3,(5, 1, 5, 5, 3, 2));(3,(3, 4, 4, 5, 0, 1)),(1,(2, 4, 3, 0, 3, 1));(5,(1, 2, 5, 0, 1, 3)),(2,(4, 0, 4, 3, 0, 0)),(2,(3, 3, 4, 1, 4, 0)),(3,(0, 3, 0, 4, 3, 2));(5,(4, 2, 1, 5, 2, 5)),(3,(2, 5, 1, 2, 2, 0)),(3,(4, 3, 3, 2, 3, 2)),(3,(3, 0, 1, 4, 2, 0))|48.75
(6)|(5,(4, 5, 1, 3, 2, 4)),(1,(5, 1, 2, 3, 0, 3));(2,(2, 3, 4, 1, 1, 1)),(3,(0, 3, 5, 3, 1, 2));(3,(0, 5, 0, 1, 3, 3)),(3,(4, 5, 4, 4, 3, 0)),(1,(1, 1, 5, 2, 1, 1));(1,(0, 4, 0, 0, 5, 3));(3,(0, 1, 2, 0, 2, 2)),(2,(5, 5, 1, 1, 3, 1)),(1,(4, 0, 3, 4, 1, 5));(4,(3, 3, 0, 0, 5, 0))|41.60
